Sample,SetupCpuTicks,StopCpuTicks,CleanupCpuTicks,SetupKernelTicks,StopKernelTicks,CleanupKernelTicks,LatencyTicks
19155,2200,2610,20,0,0,0,167930
19156,2170,2640,20,0,0,0,169992
19157,2150,2990,20,0,2990,20,188360
19158,2170,2670,20,1930,760,0,171144
19159,2140,2640,20,600,750,0,169672
19160,2160,2760,20,610,0,0,181600
19161,2180,2640,20,0,0,0,169522
19162,2150,2630,30,0,640,10,169321
19163,1980,2660,30,560,750,10,171495
19164,2490,2670,20,0,0,0,171234
19165,2180,2640,20,0,0,0,169412
19166,2160,2620,20,0,0,0,167519
19167,2170,2930,20,0,2930,20,185045
19168,2170,2650,10,1980,750,0,169091
19169,2160,2630,20,610,740,10,168411
19170,2160,2760,30,610,0,0,182120
19171,2180,2680,20,0,0,0,172527
19172,2250,2660,30,0,690,10,171144
19173,2170,8360,30,610,0,0,724496
19174,2250,2700,20,140,760,10,171915
19175,2120,2770,30,600,0,0,182612
19176,5130,4650,20,0,680,10,364622
19177,840,1260,20,240,360,0,124696
19178,2150,3930,70,0,0,0,197063
19179,2160,3550,10,0,500,0,194428
19180,2120,2700,20,600,760,0,173749
19181,2500,2640,20,0,0,0,169241
19182,2080,2620,20,0,0,0,167870
19183,2170,2610,20,0,0,0,166287
19184,2070,2970,30,0,2970,30,187238
19185,2170,2640,20,1880,740,10,167809
19186,2090,2650,10,590,750,0,170334
19187,2160,2660,10,610,750,0,170703
19188,2390,2630,30,2390,2630,30,169101
19189,2160,2600,20,1400,730,10,166227
19190,2050,2640,20,580,750,0,170023
19191,2170,2910,20,610,2910,20,182070
19192,2110,2670,30,2110,1550,10,172307
19193,2150,2670,20,610,750,10,171154
19194,2060,2740,20,580,0,0,180889
19195,2190,2600,20,0,0,0,165696
19196,2060,2620,30,0,600,10,169071
19197,2160,2620,20,610,740,10,166857
19198,2280,2670,30,0,0,0,171946
19199,2160,2630,20,0,0,0,168960
19200,2040,2590,30,480,730,10,165556
19201,2160,2930,30,610,0,0,184463
19202,2150,2630,30,0,0,0,168200
19203,2170,2610,30,0,0,0,166016
19204,2150,2610,30,0,0,0,166908
19205,2440,2660,20,0,0,0,171144
19206,2160,2650,30,0,0,0,168761
19207,2170,2610,30,0,0,0,166818
19208,2150,2950,20,0,2950,20,183913
19209,5310,2600,30,2020,730,10,375658
19210,7580,4000,10,0,0,0,198915
19211,1900,1230,10,0,0,0,121601
19212,700,1220,10,0,0,0,120489
19213,680,1240,10,0,0,0,122812
19214,690,1370,20,0,0,0,135681
19215,680,1200,10,0,0,0,118406
19216,680,1230,10,0,0,0,121711
19217,700,1230,10,0,0,0,121230
19218,700,1230,10,0,0,0,121470
19219,700,2960,20,0,0,0,189832
19220,2180,2680,20,0,0,0,171424
19221,2240,2660,10,0,390,0,170353
19222,2160,2770,30,610,0,0,183211
19223,2170,2650,30,0,0,0,170443
19224,2190,2640,30,0,660,10,170573
19225,2160,2720,30,610,760,10,177714
19226,2500,2690,30,0,0,0,174078
19227,2170,2650,20,0,0,0,170865
19228,2160,2660,30,0,0,0,171384
19229,2150,2920,20,0,0,0,182872
19230,2170,2700,30,0,0,0,175000
19231,2160,2760,30,0,0,0,182091
19232,2160,2780,20,0,0,0,182842
19233,2200,2640,20,0,0,0,168801
19234,2160,2680,30,0,0,0,173837
19235,2180,2640,20,0,0,0,170304
19236,2480,2640,30,2480,2640,30,169752
19237,2000,2740,30,780,770,10,174389
19238,2190,2620,30,620,740,10,167759
19239,2150,2930,20,610,2930,20,183924
19240,2160,2650,30,2160,1490,10,168110
19241,2180,2630,30,620,740,10,169122
19242,10770,2840,20,7470,800,0,188330
19243,2050,2810,20,580,0,0,186567
19244,2200,2630,20,0,0,0,167880
19245,2060,2630,20,0,640,0,168370
19246,2160,2620,10,610,740,0,166818
19247,2370,2640,20,2370,2640,20,169071
19248,2220,2780,10,1430,780,0,174600
19249,2070,2660,30,580,750,10,171183
19250,2160,2930,20,610,0,0,184214
19251,2080,2640,30,0,0,0,169591
19252,2190,2640,20,0,0,0,168361
19253,2060,3050,40,0,0,0,189421
19254,1890,2630,20,0,0,0,168361
19255,2060,2620,20,0,0,0,167579
19256,2150,2620,20,0,370,0,167779
19257,2050,2910,30,580,0,0,183222
19258,2170,2640,20,0,0,0,168851
19259,2050,2630,30,0,0,0,170313
19260,2170,2810,10,0,0,0,186658
19261,2080,2620,20,0,0,0,168600
19262,2170,2610,20,0,0,0,166237
19263,2060,2620,30,0,360,10,168310
19264,2480,2650,20,0,0,0,169903
19265,2060,2630,20,0,0,0,169551
19266,2150,2600,20,0,0,0,165356
19267,2070,2960,20,0,2960,20,185555
19268,2220,2650,20,1890,750,0,170964
19269,2060,2650,20,580,750,0,169812
19270,2140,2640,10,600,750,0,168551
19271,2450,2650,30,2450,2650,30,170853
19272,2170,2620,10,1350,740,0,167169
19273,2140,2590,30,600,730,10,166927
19274,2160,2950,20,610,0,0,184174
19275,10290,3110,30,0,3110,30,206747
19276,2220,2730,20,2220,2220,0,177062
19277,2150,2640,30,610,740,10,169492
19278,2180,2900,20,620,2900,20,182681
19279,5020,2770,30,3730,780,10,178175
19280,2200,2630,30,620,740,10,167859
19281,2420,2680,30,0,0,0,171996
19282,2180,2650,20,0,0,0,170353
19283,2000,2730,20,0,0,0,172467
19284,2160,2960,20,0,0,0,184153
19285,2060,2640,20,0,0,0,169722
19286,2160,2640,20,0,0,0,169411
19287,2080,2810,20,0,0,0,186508
19288,2200,2620,20,0,0,0,167729
19289,2050,2650,20,0,0,0,171024
19290,2170,2630,20,0,0,0,168279
19291,2370,2640,20,0,0,0,169392
19292,2170,2610,20,0,0,0,166938
19293,2060,2620,30,0,0,0,168481
19294,2170,2930,20,0,2930,20,184303
19295,2060,2660,20,1330,750,10,172327
19296,2150,2620,20,600,740,10,166927
19297,2080,2610,20,590,730,10,168551
19298,2460,2620,20,2460,2620,20,167599
19299,2060,2640,20,1330,750,0,168831
19300,2150,2590,20,600,730,10,166948
19301,2050,3000,20,580,3000,20,189902
19302,2160,2630,10,2160,1440,0,166717
19303,2060,2620,20,580,740,0,168641
19304,2160,2850,20,610,0,0,191274
19305,2170,2660,20,0,0,0,169783
19306,2130,2730,30,0,690,10,178915
19307,2180,2630,20,610,750,0,168641
19308,6210,6860,30,6210,4770,10,524129
19309,2280,3000,30,640,0,0,188029
19310,2040,2660,30,0,0,0,171195
19311,2160,2640,20,0,0,0,168199
19312,2170,2790,20,0,0,0,183794
19313,2180,2640,30,0,0,0,169812
19314,2160,2630,20,0,0,0,168091
19315,2170,2610,20,0,510,10,167279
19316,2490,2670,20,0,0,0,171245
19317,2160,2670,20,0,0,0,171544
19318,2160,2690,30,0,0,0,173939
19319,2150,2920,20,0,2920,20,184233
19320,2170,2650,30,2010,750,10,170283
19321,2170,2610,30,610,740,10,167419
19322,2160,2770,30,610,0,0,182521
19323,2170,2640,30,0,0,0,168701
19324,2170,2630,20,0,650,0,168551
19325,2160,2630,20,610,740,10,168681
19326,2470,2640,30,2470,2640,30,168530
19327,2160,2660,10,1330,750,0,171204
19328,2160,2640,20,610,740,10,169162
19329,2140,2950,20,600,0,0,183492
19330,2170,2690,30,0,0,0,174209
19331,2160,2630,20,0,0,0,168260
19332,2160,2770,20,0,0,0,183083
19333,2180,2630,20,0,0,0,167528
19334,2170,2700,20,0,0,0,174099
19335,2210,2660,30,0,520,10,170803
19336,2340,2640,20,0,0,0,169272
19337,2160,2650,20,0,0,0,170042
19338,2170,2650,10,530,750,0,169442
19339,2160,2940,30,610,2940,30,185816
19340,2240,2650,30,2240,1420,10,171385
19341,10360,2900,10,50,820,0,189451
19342,2290,2680,30,650,750,10,173578
19343,2170,2780,30,610,0,0,183022
19344,2180,2670,20,0,0,0,171665
19345,2160,2630,30,0,660,10,168261
19346,2190,2640,30,620,740,10,170312
19347,2460,2640,30,0,0,0,169152
19348,2160,2630,30,0,0,0,168250
19349,2160,2650,20,0,0,0,169443
19350,2170,2950,30,0,0,0,185295
19351,2180,2630,30,0,0,0,169111
19352,2160,2630,20,0,0,0,168831
19353,2160,2640,20,0,0,0,169382
19354,2450,2660,20,2450,1690,0,171385
19355,2160,2690,20,610,760,0,173188
19356,2160,2800,20,610,790,0,185645
19357,2300,2630,30,0,0,0,168972
19358,2160,2620,20,0,0,0,167469
19359,2150,2630,20,500,740,10,168150
19360,2140,2800,30,600,0,0,185335
19361,2170,2650,30,0,0,0,169953
19362,2160,2660,10,0,670,0,169101
19363,2160,2680,20,610,750,10,172798
19364,2460,2630,20,2460,2630,20,168319
19365,2200,2620,20,1370,740,0,168100
19366,2170,2650,30,610,750,10,170654
19367,2190,2950,20,620,0,0,185385
19368,2160,2660,30,0,0,0,171124
19369,2160,2640,20,0,0,0,169232
19370,2150,2760,20,0,0,0,181139
19371,2160,2630,30,0,0,0,168421
19372,2140,2600,20,0,0,0,165496
19373,2160,2630,20,0,440,0,169181
19374,5370,2650,30,5370,2650,30,379113
19375,8830,1590,30,3990,0,0,155741
19376,840,1230,10,0,0,0,121661
19377,690,1230,10,0,0,0,121059
19378,690,1240,10,0,0,0,122562
19379,690,1200,10,0,0,0,118616
19380,680,2910,20,20,0,0,183333
19381,2190,2710,20,0,0,0,174589
19382,2090,2680,10,0,700,0,172567
19383,2060,2810,20,580,0,0,185164
19384,2070,2810,20,0,0,0,185997
19385,6430,2970,20,1140,0,0,197693
19386,2120,2660,20,0,0,0,170564
19387,2170,2650,20,0,700,10,167899
19388,2070,2610,30,580,740,10,167640
19389,2530,2620,20,0,0,0,167689
19390,2080,2610,20,0,0,0,167109
19391,2160,2620,20,0,0,0,166918
19392,2060,3290,30,0,0,0,221300
19393,2170,2670,20,0,0,0,171325
19394,2080,2630,20,0,0,0,169012
19395,2150,2790,20,0,0,0,179857
19396,2160,2670,20,0,0,0,171555
19397,2170,2650,20,0,0,0,169692
19398,2070,2590,30,0,0,0,166067
19399,2360,2630,20,0,0,0,167829
19400,2090,2640,20,0,0,0,169672
19401,2170,2630,20,40,740,10,168180
19402,2060,2780,20,580,0,0,184374
19403,2170,2660,30,0,0,0,171615
19404,2060,2610,30,0,620,10,167469
19405,2170,2600,20,610,730,10,165966
19406,2480,2640,20,2480,2640,20,170263
19407,2170,2640,20,1340,740,10,169602
19408,11250,2900,10,310,820,0,190553
19409,2050,2690,10,580,760,0,173027
19410,2450,2630,20,0,0,0,167528
19411,2060,2600,20,0,0,0,166548
19412,2060,2650,10,0,0,0,168690
19413,2080,2940,20,0,0,0,182993
19414,2060,2600,20,0,0,0,166137
19415,2070,2590,20,0,0,0,166228
19416,2050,2600,20,0,0,0,165826
19417,2500,2600,20,0,0,0,164905
19418,2080,2610,20,0,0,0,166077
19419,2070,2610,20,0,0,0,168271
19420,2060,2910,20,0,2250,10,182291
19421,2070,2620,10,590,740,0,167449
19422,2070,2590,20,580,730,10,164825
19423,2050,2580,10,580,730,0,164185
19424,2390,2600,20,2390,2600,20,165876
19425,2130,2590,10,1430,730,0,166378
19426,2030,2610,30,570,740,10,167078
19427,2050,2860,20,580,2860,20,179477
19428,2070,2580,20,2070,1590,0,164674
19429,2060,2610,20,580,740,0,167269
19430,2050,2580,20,580,720,10,165415
19431,2480,2600,20,0,0,0,166067
19432,2070,2630,20,0,0,0,168741
19433,2050,2610,20,0,0,0,168281
19434,2060,2940,30,0,2940,30,185776
19435,2170,2600,30,1850,730,10,166068
19436,2070,2630,30,590,740,10,168360
19437,2260,2890,20,640,0,0,194520
19438,2090,2640,20,0,0,0,169732
19439,2510,2650,10,10,750,0,168691
19440,2520,2630,280,710,740,280,169131
19441,10770,3050,30,7250,0,0,208600
19442,2050,2640,20,0,0,0,169442
19443,2110,2620,20,0,700,10,167408
19444,2150,2630,30,610,740,10,169482
19445,2370,2620,20,0,0,0,166087
19446,2090,2740,20,0,0,0,179287
19447,2240,2610,20,0,0,0,166898
19448,2070,2890,20,0,2890,20,180549
19449,2090,2620,20,1930,740,10,166127
19450,2070,2610,20,590,730,10,167149
19451,2090,2620,10,590,740,0,167599
19452,2330,2610,20,0,0,0,166417
19453,2080,2590,20,0,0,0,165585
19454,2080,2620,10,0,0,0,167880
19455,2050,2990,20,0,0,0,188350
19456,1960,2670,20,0,0,0,171355
19457,2070,2620,20,0,0,0,167279
19458,2040,2790,10,0,0,0,183664
19459,2090,2590,20,0,0,0,164754
19460,2070,2610,10,0,0,0,166518
19461,2060,2610,20,0,0,0,167058
19462,2370,2680,20,2370,2680,20,169352
19463,2220,2680,30,630,750,10,175310
19464,2060,2600,10,580,740,0,165826
19465,2040,2780,20,570,0,0,184674
19466,2080,2640,20,0,0,0,170114
19467,2070,2600,20,0,590,0,166347
19468,2060,2610,10,580,740,0,166928
19469,2460,2630,20,2460,2630,20,168129
19470,2070,2620,10,1330,740,0,168310
19471,2060,2590,10,580,730,0,165625
19472,2060,2860,20,580,2860,20,179397
19473,2170,2650,20,2170,1540,0,170563
19474,5900,4980,30,1660,4980,30,408677
19475,4810,2740,20,2180,770,10,175550
19476,2120,2620,10,600,740,0,166859
19477,2050,2910,20,580,2910,20,181630
19478,2110,2620,20,2110,1530,10,168070
19479,2050,2600,20,580,730,10,165986
19480,2040,2610,20,570,740,0,166398
19481,2470,2610,20,2470,2610,20,166467
19482,2080,2620,20,1340,740,0,167970
19483,2050,2600,20,580,730,10,166848
19484,2050,2920,20,580,2920,20,183483
19485,2080,2640,20,2080,1560,0,169331
19486,2050,2630,10,580,740,0,169212
19487,2050,2590,10,580,730,0,165285
19488,2380,2620,20,0,0,0,168381
19489,2100,2660,20,0,0,0,171445
19490,2060,7320,20,0,0,0,616095
19491,2050,2720,20,0,0,0,174670
19492,2090,2620,20,0,0,0,167589
19493,2310,2610,20,0,0,0,166458
19494,2070,2610,20,0,0,0,167629
19495,2060,2610,20,0,730,10,166778
19496,2060,2760,20,580,0,0,182320
19497,2070,2600,20,0,0,0,165716
19498,2050,2570,20,0,550,10,164204
19499,2050,2570,10,580,730,0,163864
19500,2340,2600,20,2340,2600,20,166397
19501,2050,2620,10,1440,740,0,167520
19502,2060,2600,20,580,730,10,167008
19503,2050,2760,20,580,0,0,183573
19504,2060,2590,20,0,0,0,165736
19505,2050,2580,10,0,550,0,164555
19506,2070,2610,10,580,740,0,167398
19507,9740,2810,30,0,670,10,186157
19508,2130,2990,20,600,0,0,188501
19509,2190,2630,20,0,0,0,167609
19510,2060,2620,20,0,0,0,167810
19511,2160,2890,30,0,0,0,194328
19512,2180,2650,20,0,0,0,169873
19513,2170,2650,20,0,0,0,168990
19514,2150,2630,10,0,490,0,166928
19515,2500,2620,20,2500,2620,20,167819
19516,2170,2600,30,1340,730,10,164925
19517,2180,2610,20,620,730,10,166678
19518,2160,2960,20,610,2960,20,184374
19519,2160,2660,20,2160,1470,10,171264
19520,2160,2630,20,610,740,0,167700
19521,2160,2740,30,610,0,0,179947
19522,2180,2610,20,0,0,0,166408
19523,2200,2630,20,0,640,10,168210
19524,2150,2620,10,610,740,0,166928
19525,2290,2630,20,0,0,0,167959
19526,2190,2660,20,0,0,0,172367
19527,2160,2650,20,520,750,0,170212
19528,2140,2910,20,600,0,0,181981
19529,2010,2660,20,0,0,0,170543
19530,2150,2630,20,0,0,0,168431
19531,2150,2640,20,0,0,0,169181
19532,2460,2640,10,2460,2620,0,169393
19533,2160,2630,20,610,740,10,168209
19534,2160,2630,30,610,740,10,168230
19535,2160,2940,20,610,2940,20,185916
19536,2170,2610,30,2170,1460,10,168160
19537,2140,2600,20,600,730,10,166697
19538,2140,2780,30,600,0,0,183653
19539,2160,2650,20,0,0,0,169802
19540,9070,4420,80,0,240,20,211414
19541,2130,2690,20,600,760,0,171214
19542,2170,2660,20,610,750,10,170894
19543,2150,2920,30,610,2920,30,183794
19544,2160,2670,20,2160,1500,0,170804
19545,2160,2630,20,610,740,10,168060
19546,2180,2780,20,610,0,0,183543
19547,2180,2660,20,0,0,0,170624
19548,2170,2650,20,0,670,0,169742
19549,2160,2620,20,610,740,0,167049
19550,2470,2650,20,2470,2650,20,170263
19551,2170,2750,20,1340,770,10,175261
19552,2160,2650,20,610,750,0,170143
19553,2160,2930,30,610,2930,30,182882
19554,2180,2650,30,2180,1480,10,169692
19555,2170,2640,20,610,750,0,168130
19556,2180,2740,90,610,2740,90,171514
19557,2140,2630,30,2140,2630,30,169483
19558,2160,2640,20,2160,990,0,169211
19559,2170,2650,30,610,750,10,170563
19560,2310,2660,20,2310,2660,20,171744
19561,2170,2650,30,2170,2650,30,170194
19562,2190,2630,20,820,740,10,168851
19563,2150,2760,20,610,0,0,183103
19564,2180,2630,30,0,0,0,168350
19565,2170,2640,20,0,650,0,168911
19566,2170,2610,20,610,740,0,167358
19567,2470,2650,20,0,0,0,169593
19568,2170,2640,20,0,0,0,169521
19569,2170,2630,20,0,0,0,169292
19570,2160,2930,20,0,0,0,183202
19571,2170,2650,20,0,0,0,170253
19572,2180,2640,20,0,0,0,169151
19573,11010,2800,30,7310,790,10,184464
19574,2130,2980,20,600,0,0,187028
19575,2190,2640,20,0,0,0,167989
19576,2070,2630,30,0,0,0,169282
19577,2170,2620,20,0,0,0,168660
19578,2440,2650,20,0,0,0,171805
19579,2170,2610,20,0,0,0,166837
19580,2050,2620,20,0,0,0,167860
19581,2180,2940,20,0,2940,20,184724
19582,2080,2680,20,1090,750,10,173087
19583,2160,2640,20,610,740,10,168419
19584,1990,2890,30,560,0,0,189252
19585,2180,2610,20,0,0,0,166788
19586,2050,2630,20,0,640,10,168961
19587,2140,2630,20,600,740,10,168179
19588,2370,2640,30,0,0,0,169262
19589,2160,2620,20,0,0,0,167168
19590,2060,2630,20,0,0,0,169763
19591,2170,2910,20,0,0,0,181810
19592,2080,2650,20,0,0,0,170163
19593,2190,2640,20,0,0,0,168640
19594,2060,2620,20,0,0,0,168460
19595,2470,2630,10,0,0,0,168049
19596,2070,7100,20,0,0,0,599401
19597,2150,2730,20,0,0,0,175040
19598,2080,2650,20,0,0,0,169663
19599,2170,2640,20,0,0,0,169191
19600,2260,2660,20,0,0,0,165706
19601,790,1250,10,0,0,0,123684
19602,720,1220,10,0,0,0,119798
19603,700,1200,20,0,0,0,119347
19604,700,1410,10,0,1410,10,122592
19605,710,1230,20,710,1230,20,121340
19606,4350,9800,50,1460,7200,10,547683
19607,2280,2760,30,640,780,10,176133
19608,2230,2650,20,630,750,0,169231
19609,2170,2650,20,610,750,0,169983
19610,2480,2650,20,0,0,0,169321
19611,2160,2660,20,0,0,0,170604
19612,2150,2620,30,0,0,0,167779
19613,2150,2940,30,0,0,0,182892
19614,2160,2680,20,0,0,0,172136
19615,2150,2640,20,0,0,0,168130
19616,2160,2780,30,0,0,0,183072
19617,2180,2650,20,0,0,0,169302
19618,2150,2630,30,0,0,0,168109
19619,2150,2620,30,0,0,0,167189
19620,2450,2650,30,2450,2650,30,169681
19621,2170,2630,20,890,740,10,168701
19622,2160,2640,20,610,750,0,168400
19623,2150,2940,30,600,0,0,184654
19624,2330,2650,20,0,0,0,169452
19625,2160,2610,30,0,0,0,167349
19626,2150,2770,20,0,0,0,181499
19627,2180,2660,20,0,0,0,170964
19628,2170,2630,30,0,0,0,168320
19629,2160,2650,20,0,520,0,169583
19630,2290,2660,20,0,0,0,170483
19631,2160,2670,30,0,0,0,172137
19632,2170,2620,30,520,740,10,168650
19633,2150,2930,20,600,2930,20,184244
19634,2170,2670,20,2170,1500,0,171174
19635,2140,2650,10,600,750,0,168771
19636,2160,2620,20,610,740,0,167409
19637,2480,2630,20,2480,2630,20,168751
19638,2160,2630,20,1340,740,10,167749
19639,8010,2140,20,0,0,0,211314
19640,4510,2690,20,1270,760,0,174699
19641,2210,2670,30,620,750,10,170614
19642,2510,2640,30,2510,2640,30,170072
19643,2150,3960,20,1300,1120,0,196812
19644,2130,2560,20,600,720,10,162672
19645,740,2530,20,210,0,0,171023
19646,2070,2650,30,0,0,0,169583
19647,2180,2620,20,0,570,10,167779
19648,2170,2640,10,620,740,0,168621
19649,2470,2660,20,2470,2660,20,170473
19650,2150,2640,30,1330,740,10,170514
19651,2160,2680,10,610,760,0,171925
19652,2160,2900,20,610,0,0,181701
19653,2170,2660,20,0,0,0,169872
19654,2210,2670,30,0,0,0,172457
19655,2160,2800,30,0,0,0,185145
19656,2180,2660,20,0,0,0,171134
19657,2160,2650,20,0,0,0,170122
19658,2170,2610,20,0,490,10,167460
19659,2510,2630,20,0,0,0,168610
19660,2150,2650,20,0,0,0,169342
19661,2160,2640,30,0,0,0,170163
19662,2150,2990,30,0,0,0,187128
19663,2160,2660,20,0,0,0,170784
19664,2190,2640,20,0,0,0,169662
19665,2170,2790,10,0,0,0,178425
19666,790,1230,20,0,0,0,122091
19667,700,1250,10,0,0,0,123163
19668,700,1220,10,0,0,0,120919
19669,700,1270,10,0,0,0,125276
19670,680,2150,10,0,0,0,157814
19671,2080,2630,30,0,0,0,169041
19672,6130,9280,20,0,5790,0,670316
19673,2230,2700,30,630,760,10,172987
19674,2190,2810,20,620,0,0,184374
19675,2020,2650,30,0,0,0,170754
19676,2150,2650,20,0,670,10,170333
19677,2140,2650,10,600,750,0,168090
19678,2450,2640,20,2450,2640,20,168730
19679,2170,2730,20,1360,770,0,173298
19680,2170,2670,20,610,750,10,169902
19681,2170,3000,20,610,3000,20,186207
19682,2170,2660,30,2170,1440,10,170633
19683,2160,2650,20,610,750,0,170023
19684,2170,2780,20,610,0,0,182931
19685,2190,2650,20,0,0,0,170413
19686,2170,2660,10,0,670,0,170563
19687,2160,2660,20,610,750,0,169562
19688,2320,2640,30,0,0,0,169421
19689,2170,2650,20,0,0,0,170063
19690,2170,2630,20,530,740,10,169181
19691,2150,2910,30,610,2910,30,183223
19692,2160,2690,10,2160,1520,0,172886
19693,2150,2700,20,610,760,0,174109
19694,2150,2640,20,610,740,10,169322
19695,2430,2650,20,2430,2650,20,169662
19696,2170,2620,30,1370,740,10,168570
19697,2160,2630,30,610,740,10,169122
19698,2450,2630,30,0,0,0,168831
19699,2170,2650,20,0,0,0,169532
19700,2150,2650,20,0,0,0,169802
19701,2150,2780,20,0,0,0,182923
19702,7960,2780,20,0,10,10,177994
19703,2540,2650,30,2540,2650,30,170063
19704,2170,2650,10,1280,750,0,168640
19705,7000,3880,30,0,200,10,202791
19706,810,1270,10,230,360,0,124696
19707,710,1230,10,200,350,0,120909
19708,690,1290,10,190,370,0,127119
19709,700,2580,60,200,0,0,172636
19710,2050,2730,20,0,0,0,178795
19711,2100,2620,20,0,580,0,166968
19712,2100,2670,20,590,750,10,173428
19713,2360,2740,20,2360,2740,20,180038
19714,2080,2600,20,1340,730,10,166948
19715,2110,2630,10,600,740,0,168361
19716,2040,3020,20,570,0,0,184884
19717,2070,2630,20,0,0,0,167089
19718,2060,2580,20,0,0,0,164204
19719,2060,2760,20,0,0,0,182131
19720,2050,2600,20,0,0,0,166347
19721,2070,2630,20,0,0,0,168441
19722,2050,2600,30,0,260,10,166226
19723,2050,2860,20,580,2860,20,166477
19724,2070,2610,10,2070,1600,0,166727
19725,2040,2580,10,570,730,0,164465
19726,2060,2800,20,580,0,0,184734
19727,2080,2650,20,0,0,0,170133
19728,2050,2630,10,0,600,0,168550
19729,2060,2570,30,580,720,10,165215
19730,2290,2620,20,0,0,0,168060
19731,2080,2610,20,0,0,0,165987
19732,2040,2590,20,440,730,10,165105
19733,2050,2800,20,580,0,0,185236
19734,2070,2640,20,0,0,0,170212
19735,2540,2630,30,0,730,10,168181
19736,2600,2850,20,740,0,0,189591
19737,2560,2670,20,0,0,0,172137
19738,9960,2120,20,0,0,0,209692
19739,4670,3890,70,1300,1100,20,193698
19740,2200,2560,20,620,720,10,161450
19741,750,1450,20,210,0,0,144234
19742,710,1220,10,0,0,0,120149
19743,700,1230,10,0,0,0,121942
19744,700,1270,20,0,0,0,126017
19745,700,1220,20,0,0,0,121471
19746,710,2890,20,0,0,0,192296
19747,2110,2630,20,0,0,0,169351
19748,2090,2620,30,0,600,10,168100
19749,1950,2800,20,550,0,0,184934
19750,2070,2620,10,0,0,0,168000
19751,2080,2620,20,0,590,10,168100
19752,2200,2770,30,620,780,10,174920
19753,2230,2630,20,0,0,0,168310
19754,2060,2640,20,0,0,0,170494
19755,2060,2600,10,430,740,0,166807
19756,2050,2790,20,580,0,0,185956
19757,2060,2600,20,0,0,0,167148
19758,2080,2640,20,0,580,10,169462
19759,2080,2590,20,590,730,10,166357
19760,2370,2620,20,0,0,0,167529
19761,2080,2630,20,0,0,0,169191
19762,2060,2610,20,0,0,0,167669
19763,2050,2890,10,0,2890,10,180458
19764,2090,2630,30,1860,740,10,169282
19765,2050,2590,10,580,730,0,165476
19766,2050,2590,20,580,730,0,165547
19767,2360,2630,10,2360,2630,10,168600
19768,2070,2610,20,1410,740,0,167669
19769,2060,2600,20,580,730,10,165696
19770,2060,3150,30,580,3150,30,201881
19771,9980,3180,20,4960,3180,20,204373
19772,2130,2640,20,2130,1330,10,168680
19773,2080,2600,20,580,730,10,166187
19774,2080,2600,30,590,730,10,167218
19775,2360,2620,20,0,0,0,167068
19776,2090,2640,10,0,0,0,168950
19777,2080,2660,20,0,0,0,171706
19778,2080,2870,20,0,2870,20,180768
19779,2070,2610,20,1890,730,10,167048
19780,2070,2600,20,590,730,10,167669
19781,2060,2800,20,580,0,0,186287
19782,2070,2610,20,0,0,0,167057
19783,2080,2600,10,0,590,0,165256
19784,2070,2600,20,580,730,10,167319
19785,2390,2630,20,2390,2630,20,169162
19786,2050,2620,20,1380,740,10,167429
19787,2100,2580,20,590,730,0,165507
19788,2060,2750,20,580,0,0,182200
19789,2090,2610,20,0,0,0,166097
19790,2060,2600,10,0,570,0,166767
19791,2050,2620,10,580,740,0,167890
19792,2280,2660,20,0,0,0,170152
19793,2060,2620,20,0,0,0,169042
19794,2050,2590,10,450,730,0,165505
19795,2060,2750,20,580,0,0,182432
19796,2100,2620,20,0,0,0,169421
19797,2080,2600,20,0,580,10,167459
19798,2040,2600,30,580,730,10,166247
19799,2500,2670,20,2500,2670,20,171214
19800,2180,2630,30,1310,740,10,169502
19801,2160,2630,20,610,740,10,168261
19802,2220,3000,30,630,0,0,185566
19803,2170,2650,30,0,0,0,170384
19804,5250,5070,30,0,0,0,397151
19805,6350,1600,20,0,0,0,139858
19806,720,1210,10,0,0,0,118937
19807,690,5720,20,0,0,0,442248
19808,2340,2740,20,0,0,0,175360
19809,2120,2730,20,360,770,0,177544
19810,2230,2610,20,0,0,0,166998
19811,2080,2620,20,0,0,0,168520
19812,2160,2610,30,450,740,10,166877
19813,2060,2740,30,580,0,0,180519
19814,2170,2620,20,0,0,0,168680
19815,2090,2670,20,0,620,10,173237
19816,2180,2590,10,620,730,0,165415
19817,2400,2630,30,2400,2630,30,168300
19818,2150,2630,20,1390,740,10,168139
19819,2060,2620,30,580,740,10,168591
19820,2160,2970,20,610,2970,20,186157
19821,2090,2650,30,2090,1520,10,170304
19822,2030,2640,10,570,750,0,167799
19823,2070,2620,30,580,740,10,169732
19824,2480,2650,20,0,0,0,170112
19825,2190,2640,20,0,0,0,168982
19826,2180,2680,30,0,0,0,173628
19827,2380,2660,20,2380,2660,20,171795
19828,2160,2640,30,2160,1320,10,169181
19829,2170,2650,20,610,750,0,170674
19830,2160,2920,20,610,2920,20,184083
19831,2170,2630,10,2170,1490,0,167850
19832,2170,2660,30,610,750,10,171033
19833,2160,2650,20,610,750,0,170323
19834,2470,2630,30,0,0,0,168040
19835,2190,2630,30,0,0,0,167560
19836,2170,2650,30,0,0,0,169812
19837,2160,2960,20,0,2960,20,184795
19838,10020,3210,20,4170,3210,20,203973
19839,2230,2730,20,2230,1270,0,176602
19840,2200,2650,20,620,750,0,169442
19841,2180,2760,30,610,0,0,182981
