Sample,Start,Release,Resume,HandlerEnd,Return,End,Gen0Before,Gen0After,Gen2Before,Gen2After,ThreadsBefore,ThreadsAfter
113,161366941498,161366952619,161366957007,161367843013,161367863391,161367864092,6,6,6,6,4,4
114,161368130196,161368145294,161368147310,161369021433,161369042212,161369042843,6,6,6,6,4,4
115,161369299119,161369314047,161369315989,161370232411,161370253560,161370254302,6,6,6,6,4,4
116,161370504967,161370520827,161370526389,161371329440,161371350089,161371350680,6,6,6,6,4,4
117,161371602998,161371618968,161371621311,161372490986,161372511835,161372512566,6,6,6,6,4,4
118,161373372213,161373389465,161373394025,161374159767,161374169866,161374170487,7,7,7,7,4,4
119,161374378424,161374394022,161374396626,161375343034,161375364053,161375364784,7,7,7,7,4,4
120,161375650024,161375666975,161375675923,161376477953,161376487711,161376488283,7,7,7,7,4,4
121,161376694445,161376709904,161376712257,161377581592,161377591921,161377592472,7,7,7,7,4,4
122,161377800829,161377816017,161377821006,161378695420,161378715628,161378716339,7,7,7,7,4,4
123,161378963568,161378978496,161378980582,161379860647,161379881535,161379882236,7,7,7,7,4,4
124,161380187463,161380203864,161380208761,161380968973,161380977930,161380978461,7,7,7,7,4,4
125,161381209330,161381225590,161381230920,161381939296,161381946379,161381948403,7,7,7,7,4,4
126,161382217873,161382232831,161382234977,161383105333,161383115422,161383116013,7,7,7,7,4,4
127,161383320062,161383336913,161383342203,161384251793,161384271569,161384272261,7,7,7,7,4,4
128,161384523728,161384539377,161384544204,161385297043,161385306580,161385307101,7,7,7,7,4,4
129,161385519025,161385535646,161385541056,161386456366,161386476483,161386477195,7,7,7,7,4,4
130,161386737478,161386753508,161386760713,161387529521,161387539058,161387539610,7,7,7,7,4,4
131,161387750391,161387766731,161387769735,161388712957,161388734217,161388734888,7,7,7,7,4,4
132,161389004158,161389020499,161389044956,161389810678,161389820446,161389821007,7,7,7,7,4,4
133,161390040064,161390055452,161390060572,161390925328,161390945917,161390946698,7,7,7,7,4,4
134,161391209246,161391224053,161391226045,161392130034,161392151695,161392152436,7,7,7,7,4,4
135,161392403242,161392429520,161392433319,161393248583,161393268931,161393269573,7,7,7,7,4,4
136,161393527121,161393543241,161393550442,161394460012,161394481081,161394481752,7,7,7,7,4,4
137,161394741064,161394758176,161394765120,161395534570,161395544167,161395544708,7,7,7,7,4,4
